return-date,order-id,sku,quantity,fulfillment-center-id,detailed-disposition,reason,status,license-plate-number,customer-comments
2019-11-15T05:13:24+00:00,114-8468099-0593031,HM0752-3138,1,LEX2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRR859432425,
2019-11-14T19:51:54+00:00,111-3958840-2527432,HM0742-0242,1,IND8,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNN629818072,
2019-11-14T19:51:54+00:00,111-3958840-2527432,HM0740-3242,1,IND8,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNN629818071,
2019-11-14T16:17:21+00:00,112-1778555-9982625,HM0731-Y-40,1,MOB9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR669545134,
2019-11-14T12:14:10+00:00,111-5344639-2692250,HM0701-F-37,1,SDF9,SELLABLE,MISORDERED,Unit returned to inventory,LPNRR883364241,
2019-11-14T12:01:54+00:00,114-3027425-1917850,HM0722-B-40,1,IND8,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNN614306328,
2019-11-14T12:01:54+00:00,114-3027425-1917850,HM0722-B-40,1,IND8,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNN614306327,
2019-11-14T12:01:54+00:00,114-3027425-1917850,HM0722-B-40,1,IND8,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNN614306336,
2019-11-14T12:01:54+00:00,114-3027425-1917850,HM0722-B-40,1,IND8,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNN614306335,
2019-11-14T12:01:54+00:00,114-3027425-1917850,HM0722-B-40,1,IND8,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNN614306331,
2019-11-14T12:01:54+00:00,114-3027425-1917850,HM0722-B-40,1,IND8,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNN614306333,
2019-11-14T12:01:54+00:00,114-3027425-1917850,HM0722-B-40,1,IND8,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNN614306330,
2019-11-14T12:01:54+00:00,114-3027425-1917850,HM0722-B-40,1,IND8,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNN614306329,
2019-11-14T12:01:54+00:00,114-3027425-1917850,HM0722-B-40,1,IND8,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNN614306334,
2019-11-14T12:01:54+00:00,114-3027425-1917850,HM0722-B-40,1,IND8,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNN614306332,
2019-11-14T08:54:08+00:00,114-3027425-1917850,HM0701-B-41,1,IND8,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNN626873152,
2019-11-14T06:13:11+00:00,114-2598074-7861037,HM0740-3238,1,LEX1,SELLABLE,APPAREL_TOO_SMALL,Reimbursed,LPNRR856446820,want replace it
2019-11-14T04:17:30+00:00,114-5872482-5929028,HM0722-B-39,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR865988818,
2019-11-14T00:12:47+00:00,114-1397891-6953053,HM0731-Z-41,1,LAS2,CUSTOMER_DAMAGED,APPAREL_TOO_LARGE,IMMEDIATE_DISPOSAL,LPNRR866427913,
2019-11-13T17:59:30+00:00,113-4603309-4711453,HM0737-Z-38,1,IND8,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,LPNN622421962,
2019-11-13T16:21:56+00:00,112-8330286-8113822,HM0701-X-37,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR866848473,
2019-11-13T09:19:07+00:00,113-9129357-1858634,HM0759-1035,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR866472382,
2019-11-13T00:59:54+00:00,111-0055425-7081014,HM0740-3241,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR865211879,
2019-11-12T23:54:46+00:00,111-9451815-0379400,HM0701-H-39,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR823038480,
2019-11-12T20:17:05+00:00,111-3958840-2527432,HM0741-1642,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR809522234,
2019-11-12T03:15:37+00:00,114-9933675-7304225,HM0741-0235,1,LAS2,SELLABLE,MISORDERED,Unit returned to inventory,LPNRR865119510,chose wrong size. I need size 9
